price,year,mileage,engine_l,fuel,gearbox,city,views,car_age,price_per_km
7500000.0,2004.0,80000.0,4.3,petrol,automatic,Алматы,0,21.0,93.75
2500000.0,2014.0,211000.0,1.6,petrol,manual,Кокшетау,0,11.0,11.848341232227488
6000000.0,2021.0,111000.0,1.6,petrol,manual,Астана,0,4.0,54.054054054054056
10700000.0,2025.0,1025.0,,other,automatic,Алматы,0,0.0,10439.024390243903
9500000.0,2017.0,110000.0,2.5,petrol,automatic,Жанаозен,0,8.0,86.36363636363636
14000000.0,2024.0,4600.0,1.5,petrol,automatic,Алматы,0,1.0,3043.478260869565
4950000.0,2002.0,,2.0,petrol,automatic,Алматы,0,23.0,
12000000.0,2014.0,82000.0,3.0,petrol,automatic,Алматы,0,11.0,146.34146341463415
10800000.0,2012.0,183426.0,2.7,petrol,automatic,Талдыкорган,0,13.0,58.8793300840666
4650000.0,2012.0,128321.0,1.6,petrol,automatic,Алматы,0,13.0,36.23724877455756
7800000.0,2019.0,133464.0,2.4,petrol,automatic,Астана,0,6.0,58.44272612839417
6500000.0,1998.0,150000.0,2.8,diesel,automatic,Алматы,0,27.0,43.333333333333336
11000000.0,2005.0,390000.0,4.5,petrol,manual,Костанай,0,20.0,28.205128205128204
2300000.0,2010.0,162000.0,1.6,petrol,manual,Актобе,0,15.0,14.197530864197532
20500000.0,2016.0,280000.0,2.2,diesel,automatic,Шымкент,0,9.0,73.21428571428571
4500000.0,2001.0,300000.0,3.0,petrol,automatic,Туркестан,0,24.0,15.0
6300000.0,2016.0,171000.0,2.5,petrol,cvt,Уральск,0,9.0,36.8421052631579
12000000.0,2018.0,123580.0,2.0,petrol,cvt,Павлодар,0,7.0,97.10309111506716
24000000.0,2022.0,60000.0,2.4,petrol,automatic,Уральск,0,3.0,400.0
6600000.0,2009.0,,2.0,petrol,automatic,Алматы,0,16.0,
2870000.0,2001.0,,5.0,petrol,automatic,Алматы,0,24.0,
17900000.0,2015.0,117500.0,3.0,petrol,other,Астана,0,10.0,152.3404255319149
12000000.0,2003.0,,4.7,petrol,automatic,Актобе,0,22.0,
2100000.0,1998.0,290000.0,2.5,petrol,automatic,Алматы,0,27.0,7.241379310344827
26999999.0,2025.0,10000.0,1.5,other,cvt,Алматы,0,0.0,2699.9999
60000000.0,2023.0,3000.0,,other,automatic,Алматы,0,2.0,20000.0
10800000.0,2018.0,138000.0,2.5,petrol,automatic,Астана,0,7.0,78.26086956521739
60000000.0,2023.0,3000.0,,other,automatic,Алматы,0,2.0,20000.0
10800000.0,2018.0,138000.0,2.5,petrol,automatic,Астана,0,7.0,78.26086956521739
34400000.0,2024.0,32000.0,2.0,petrol,automatic,Астана,0,1.0,1075.0
8500000.0,2007.0,,5.5,petrol,automatic,Алматы,0,18.0,
18334700.0,2025.0,,2.5,petrol,automatic,Алматы,0,0.0,
9500000.0,1994.0,,1.8,petrol,manual,Шымкент,0,31.0,
87390000.0,2025.0,,3.5,petrol,automatic,Кызылорда,0,0.0,
10800000.0,2021.0,94790.0,2.0,petrol,automatic,Шымкент,0,4.0,113.93606920561241
8500000.0,2020.0,,1.6,petrol,automatic,Астана,0,5.0,
6200000.0,2014.0,65000.0,2.0,petrol,automatic,Уральск,0,11.0,95.38461538461539
25690000.0,2025.0,,2.5,other,cvt,Алматы,0,0.0,
7300000.0,2019.0,114000.0,2.0,petrol,automatic,Усть-Каменогорск,0,6.0,64.03508771929825
13000000.0,2008.0,222000.0,5.7,petrol,automatic,Алматы,0,17.0,58.55855855855856
28000000.0,2025.0,,1.5,other,automatic,Алматы,0,0.0,
16500000.0,2021.0,,2.5,petrol,automatic,Шымкент,0,4.0,
22310700.0,2025.0,1.0,2.0,petrol,cvt,Алматы,0,0.0,22310700.0
5900000.0,2014.0,175000.0,1.4,petrol,other,Астана,0,11.0,33.714285714285715
4700000.0,2013.0,220150.0,1.6,petrol,cvt,Алматы,0,12.0,21.349080172609586
19995000.0,2025.0,,1.5,other,cvt,Алматы,0,0.0,
800000.0,2004.0,,2.4,petrol,manual,Актау,0,21.0,
8800000.0,2025.0,,1.5,petrol,other,Алматы,0,0.0,
2500000.0,1995.0,150000.0,3.2,petrol,manual,Алматы,0,30.0,16.666666666666668
5500000.0,1999.0,,3.4,petrol,automatic,Актау,0,26.0,
17700000.0,2024.0,60000.0,2.5,petrol,other,Астана,0,1.0,295.0
4000000.0,2001.0,150000.0,4.4,petrol,automatic,Астана,0,24.0,26.666666666666668
4500000.0,2008.0,550000.0,2.4,petrol,automatic,Шымкент,0,17.0,8.181818181818182
2500000.0,1994.0,,1.8,petrol,manual,Тараз,0,31.0,
2300000.0,2001.0,,3.0,petrol,manual,Алматы,0,24.0,
8500000.0,2007.0,251000.0,5.5,petrol,automatic,Алматы,0,18.0,33.864541832669325
3200000.0,1994.0,,2.5,petrol,manual,Шымкент,0,31.0,
1500000.0,1994.0,444444.0,2.0,petrol,manual,Сарыагаш,0,31.0,3.375003375003375
4000000.0,2014.0,,1.6,petrol,manual,Караганда,0,11.0,
3500000.0,1998.0,777.0,3.2,petrol,automatic,Шымкент,0,27.0,4504.504504504504
10500000.0,2013.0,,2.5,petrol,automatic,Шымкент,0,12.0,
6800000.0,2011.0,,2.9,petrol,manual,Астана,0,14.0,
2800000.0,1999.0,283607.0,2.5,petrol,automatic,Усть-Каменогорск,0,26.0,9.87281696149954
8600000.0,2025.0,10.0,1.5,petrol,other,Караганда,0,0.0,860000.0
1600000.0,1998.0,500000.0,1.6,petrol,manual,Семей,0,27.0,3.2
4800000.0,2008.0,222220.0,2.7,petrol,manual,Алматы,0,17.0,21.60021600216002
27000000.0,2014.0,145000.0,4.6,petrol,automatic,Караганда,0,11.0,186.20689655172413
5200000.0,2004.0,,3.0,petrol,automatic,Алматы,0,21.0,
1700000.0,2005.0,245000.0,0.8,petrol,automatic,Шымкент,0,20.0,6.938775510204081
140000000.0,2025.0,,4.0,petrol,automatic,Астана,0,0.0,
9560000.0,2019.0,160916.0,2.0,petrol,automatic,Алматы,0,6.0,59.40987844589724
6600000.0,2021.0,105000.0,1.6,petrol,manual,Астана,0,4.0,62.857142857142854
7800000.0,2014.0,,2.5,petrol,automatic,Актобе,0,11.0,
7900000.0,2024.0,45000.0,1.4,petrol,automatic,Астана,0,1.0,175.55555555555554
6499999.0,2013.0,50000.0,2.9,petrol,manual,Алматы,0,12.0,129.99998
520000.0,2006.0,8888.0,1.5,petrol,manual,Аральск,0,19.0,58.505850585058504
18000000.0,2019.0,145000.0,3.8,petrol,automatic,Жанаозен,0,6.0,124.13793103448276
22800000.0,2019.0,88000.0,2.7,petrol,automatic,Алматы,0,6.0,259.09090909090907
10500000.0,2020.0,100000.0,1.6,petrol,cvt,Атырау,0,5.0,105.0
35000000.0,2015.0,130000.0,4.6,petrol,automatic,Алматы,0,10.0,269.2307692307692
1700000.0,2010.0,,1.6,petrol,manual,Аральск,0,15.0,
5300000.0,2000.0,,2.8,petrol,automatic,Караганда,0,25.0,
7200000.0,2012.0,159000.0,2.0,petrol,automatic,Алматы,0,13.0,45.283018867924525
36500000.0,2013.0,140000.0,5.5,petrol,automatic,Алматы,0,12.0,260.7142857142857
13500000.0,2023.0,80000.0,2.0,petrol,automatic,Туркестан,0,2.0,168.75
2000000.0,2004.0,,2.4,petrol,manual,Алматы,0,21.0,
7200000.0,2016.0,100000.0,2.0,petrol,automatic,Алматы,0,9.0,72.0
34200000.0,2025.0,,1.5,other,cvt,Астана,0,0.0,
3500000.0,1997.0,99999.0,2.8,petrol,automatic,Павлодар,0,28.0,35.00035000350003
4100000.0,2003.0,400.0,2.5,petrol,automatic,Астана,0,22.0,10250.0
12000000.0,2019.0,120000.0,2.0,petrol,automatic,Шымкент,0,6.0,100.0
14500000.0,2021.0,12800.0,3.6,petrol,automatic,Туздыбастау,0,4.0,1132.8125
60000000.0,2024.0,22000.0,3.0,petrol,automatic,Алматы,0,1.0,2727.2727272727275
3950000.0,2002.0,,2.4,petrol,manual,Кызылорда,0,23.0,
23000000.0,2017.0,97000.0,3.0,petrol,automatic,Астана,0,8.0,237.11340206185568
16000000.0,2023.0,13700.0,2.0,petrol,automatic,Астана,0,2.0,1167.8832116788321
23000000.0,2025.0,8000.0,2.5,petrol,automatic,Шымкент,0,0.0,2875.0
1450000.0,2012.0,,1.6,petrol,manual,Алматы,0,13.0,
11500000.0,2020.0,90000.0,2.5,petrol,automatic,Костанай,0,5.0,127.77777777777777
3100000.0,1998.0,,1.8,petrol,automatic,Алматы,0,27.0,
7700000.0,2002.0,100000.0,5.0,petrol,automatic,Караганда,0,23.0,77.0
4500000.0,2003.0,,2.4,petrol,automatic,Шымкент,0,22.0,
1800000.0,1996.0,111111.0,2.4,diesel,manual,Уштобе,0,29.0,16.2000162000162
4650000.0,2012.0,128321.0,1.6,petrol,automatic,Алматы,0,13.0,36.23724877455756
13700000.0,2015.0,108500.0,3.6,petrol,automatic,Астана,0,10.0,126.26728110599079
16000000.0,2021.0,85000.0,2.5,petrol,automatic,Караганда,0,4.0,188.23529411764707
16700000.0,2014.0,,3.0,petrol,automatic,Алматы,0,11.0,
16700000.0,2014.0,,3.0,petrol,automatic,Алматы,0,11.0,
6500000.0,2015.0,,2.0,petrol,automatic,Алматы,0,10.0,
5700000.0,2003.0,390576.0,3.3,petrol,automatic,Семей,0,22.0,14.59383065011675
7000000.0,2017.0,170000.0,2.3,petrol,automatic,Актау,0,8.0,41.1764705882353
14980000.0,2025.0,,2.5,diesel,manual,Алматы,0,0.0,
10000000.0,2024.0,24500.0,1.5,petrol,other,Житикара,0,1.0,408.16326530612247
9500000.0,2011.0,250000.0,2.9,petrol,manual,Актобе,0,14.0,38.0
1250000.0,2008.0,270000.0,1.5,petrol,manual,Актобе,0,17.0,4.62962962962963
3600000.0,2001.0,333333.0,2.4,petrol,automatic,Алматы,0,24.0,10.8000108000108
45000000.0,2018.0,100000.0,4.5,diesel,automatic,Алматы,0,7.0,450.0
7100000.0,2015.0,158000.0,2.0,petrol,automatic,Алматы,0,10.0,44.936708860759495
7200000.0,2008.0,232000.0,3.6,petrol,automatic,Алматы,0,17.0,31.03448275862069
10000000.0,2003.0,,2.2,diesel,manual,Кордай,0,22.0,
2750000.0,1999.0,100000.0,1.8,petrol,manual,Туркестан,0,26.0,27.5
21300000.0,2025.0,12200.0,2.5,petrol,automatic,Алматы,0,0.0,1745.9016393442623
16000000.0,2018.0,175000.0,2.0,petrol,automatic,Алматы,0,7.0,91.42857142857143
1800000.0,2000.0,,1.8,petrol,manual,Костанай,0,25.0,
9900000.0,2018.0,91000.0,2.0,petrol,automatic,Алматы,0,7.0,108.79120879120879
1650000.0,2005.0,,1.6,petrol,manual,Тараз,0,20.0,
13700000.0,2022.0,45000.0,2.0,petrol,automatic,Алматы,0,3.0,304.44444444444446
4146700.0,2004.0,,2.9,petrol,manual,Алматы,0,21.0,
5800000.0,2001.0,280000.0,3.0,petrol,automatic,Есик,0,24.0,20.714285714285715
15500000.0,2024.0,14700.0,2.5,petrol,automatic,Астана,0,1.0,1054.421768707483
5000000.0,2013.0,,1.6,petrol,automatic,Алматы,0,12.0,
8300000.0,2019.0,110000.0,1.6,petrol,automatic,Павлодар,0,6.0,75.45454545454545
1450000.0,1998.0,300000.0,2.8,petrol,automatic,Талдыкорган,0,27.0,4.833333333333333
6000000.0,2022.0,52000.0,1.5,petrol,cvt,Алматы,0,3.0,115.38461538461539
6000000.0,2012.0,300000.0,2.9,petrol,manual,Караганда,0,13.0,20.0
450000.0,2007.0,123456.0,1.5,petrol,manual,Туркестан,0,18.0,3.6450233281493003
6800000.0,2006.0,100000.0,5.5,petrol,automatic,Шымкент,0,19.0,68.0
18100000.0,2007.0,230000.0,4.7,petrol,automatic,Алматы,0,18.0,78.69565217391305
9500000.0,2018.0,98000.0,3.0,petrol,automatic,Шымкент,0,7.0,96.93877551020408
10300000.0,2019.0,210000.0,2.4,petrol,automatic,Алматы,0,6.0,49.04761904761905
1500000.0,2003.0,,1.5,petrol,manual,Тараз,0,22.0,
2500000.0,1994.0,252000.0,2.5,diesel,automatic,Алматы,0,31.0,9.920634920634921
550000.0,1998.0,360000.0,1.5,petrol,manual,Павлодар,0,27.0,1.5277777777777777
22500000.0,2024.0,20000.0,2.5,petrol,other,Алматы,0,1.0,1125.0
9390000.0,2025.0,,1.5,petrol,other,Туркестан,0,0.0,
12200000.0,2016.0,150000.0,3.0,petrol,automatic,Шымкент,0,9.0,81.33333333333333
45750000.0,2023.0,14970.0,3.0,petrol,automatic,Караганда,0,2.0,3056.112224448898
7500000.0,2007.0,200000.0,3.5,petrol,automatic,Алматы,0,18.0,37.5
19700000.0,2016.0,101500.0,3.5,petrol,automatic,Алматы,0,9.0,194.0886699507389
4900000.0,2012.0,184000.0,1.6,petrol,automatic,Костанай,0,13.0,26.630434782608695
27000000.0,2018.0,,,other,automatic,Алматы,0,7.0,
21000000.0,2020.0,123000.0,3.5,petrol,automatic,Тараз,0,5.0,170.73170731707316
9500000.0,2015.0,113500.0,2.0,petrol,automatic,Шымкент,0,10.0,83.70044052863436
13000000.0,2003.0,289440.0,4.7,petrol,automatic,Алматы,0,22.0,44.914317302377
2600000.0,2000.0,275000.0,3.0,petrol,automatic,Алматы,0,25.0,9.454545454545455
2150000.0,1996.0,777777.0,2.5,petrol,automatic,Алматы,0,29.0,2.764288478574193
9800000.0,2019.0,84000.0,2.0,petrol,automatic,Алматы,0,6.0,116.66666666666667
5000000.0,2014.0,168000.0,1.6,petrol,automatic,Алматы,0,11.0,29.761904761904763
650000.0,1997.0,800000.0,1.6,petrol,manual,Алматы,0,28.0,0.8125
12800000.0,2024.0,50000.0,2.5,petrol,automatic,Астана,0,1.0,256.0
11000000.0,2022.0,28000.0,1.6,petrol,cvt,Алматы,0,3.0,392.85714285714283
5500000.0,2012.0,150000.0,1.5,petrol,automatic,Алматы,0,13.0,36.666666666666664
17900000.0,2023.0,2300.0,2.0,petrol,automatic,Алматы,0,2.0,7782.608695652174
950000.0,2004.0,205000.0,1.5,petrol,manual,Рудный,0,21.0,4.634146341463414
7500000.0,2024.0,12745.0,1.5,petrol,other,Алматы,0,1.0,588.4660651235779
3400000.0,2014.0,250000.0,1.6,petrol,manual,Павлодар,0,11.0,13.6
13300000.0,2017.0,,2.5,petrol,automatic,Шымкент,0,8.0,
1600000.0,2015.0,194000.0,1.8,petrol,manual,Атырау,0,10.0,8.24742268041237
17900000.0,2021.0,,3.5,petrol,automatic,Шымкент,0,4.0,
10000000.0,2023.0,92000.0,1.5,petrol,other,Актобе,0,2.0,108.69565217391305
3200008.0,2003.0,,1.8,petrol,automatic,Атырау,0,22.0,
13500000.0,2023.0,20000.0,2.0,petrol,automatic,Алматы,0,2.0,675.0
7300000.0,2020.0,87000.0,1.6,petrol,automatic,Тараз,0,5.0,83.9080459770115
1600000.0,1992.0,,2.3,petrol,manual,Шу,0,33.0,
4999999.0,2000.0,,3.2,petrol,automatic,Казалинск,0,25.0,
1700000.0,2001.0,222222.0,1.6,petrol,manual,Щучинск,0,24.0,7.65000765000765
7500000.0,2025.0,50.0,1.5,other,cvt,Алматы,0,0.0,150000.0
8000000.0,2013.0,130000.0,2.5,diesel,manual,Алматы,0,12.0,61.53846153846154
13500000.0,2026.0,,1.5,other,automatic,Алматы,0,-1.0,
33000000.0,2022.0,23000.0,2.0,petrol,automatic,Астана,0,3.0,1434.7826086956522
3100000.0,1998.0,,3.0,petrol,automatic,Тараз,0,27.0,
15000000.0,2017.0,170000.0,2.0,petrol,automatic,Алматы,0,8.0,88.23529411764706
4000000.0,1997.0,170000.0,3.0,petrol,automatic,Алматы,0,28.0,23.529411764705884
13500000.0,2021.0,102000.0,2.5,petrol,automatic,Кызылорда,0,4.0,132.35294117647058
1500000.0,2013.0,260000.0,1.6,petrol,manual,Алматы,0,12.0,5.769230769230769
8000000.0,2014.0,184595.0,2.4,petrol,manual,Караганда,0,11.0,43.33811858392698
6000000.0,2007.0,,2.4,petrol,automatic,Балхаш,0,18.0,
50000000.0,2018.0,37000.0,4.0,petrol,automatic,Алматы,0,7.0,1351.3513513513512
4500000.0,2006.0,,3.0,petrol,automatic,Жаркент,0,19.0,
1650000.0,2014.0,,1.5,petrol,manual,Алматы,0,11.0,
2999999.0,1997.0,387000.0,2.8,petrol,automatic,Шымкент,0,28.0,7.751935400516796
9700000.0,2014.0,180000.0,2.4,petrol,automatic,Алматы,0,11.0,53.888888888888886
600000.0,2004.0,215000.0,1.5,petrol,manual,Актобе,0,21.0,2.7906976744186047
2500000.0,2001.0,200000.0,3.3,petrol,automatic,Актау,0,24.0,12.5
5700000.0,2019.0,97000.0,2.4,petrol,automatic,Уральск,0,6.0,58.76288659793814
2000000.0,1992.0,,2.0,petrol,manual,Тараз,0,33.0,
1400000.0,2007.0,233000.0,0.8,petrol,manual,Актау,0,18.0,6.008583690987124
1700000.0,1994.0,400000.0,2.5,petrol,automatic,Астана,0,31.0,4.25
6000000.0,2015.0,198000.0,1.8,petrol,automatic,Алматы,0,10.0,30.303030303030305
20700000.0,2024.0,18000.0,2.5,petrol,automatic,Алматы,0,1.0,1150.0
22000000.0,2024.0,30400.0,2.5,petrol,other,Шымкент,0,1.0,723.6842105263158
10990000.0,2016.0,215540.0,2.0,petrol,automatic,Алматы,0,9.0,50.988215644427946
2600000.0,2013.0,236000.0,1.6,petrol,manual,Усть-Каменогорск,0,12.0,11.016949152542374
3600000.0,2012.0,154000.0,1.8,petrol,automatic,Астана,0,13.0,23.376623376623378
66035750.0,2025.0,20.0,,other,automatic,Астана,0,0.0,3301787.5
2200000.0,2003.0,300000.0,1.8,petrol,manual,Тараз,0,22.0,7.333333333333333
7500000.0,2013.0,185237.0,2.0,petrol,automatic,Алматы,0,12.0,40.48867126977871
12200000.0,2017.0,155000.0,2.5,petrol,automatic,Алматы,0,8.0,78.70967741935483
9800000.0,2024.0,23700.0,1.5,petrol,cvt,Алматы,0,1.0,413.5021097046413
1650000.0,2004.0,,1.6,petrol,automatic,Актау,0,21.0,
8490000.0,2022.0,89946.0,1.6,petrol,automatic,Алматы,0,3.0,94.38996731372157
12700000.0,2019.0,82000.0,2.5,petrol,automatic,Астана,0,6.0,154.8780487804878
3500000.0,1999.0,12505.0,2.2,petrol,automatic,Шымкент,0,26.0,279.88804478208715
20000000.0,2021.0,198000.0,2.2,diesel,manual,Алматы,0,4.0,101.01010101010101
12700000.0,2023.0,68000.0,2.0,petrol,automatic,Астана,0,2.0,186.76470588235293
2750000.0,1995.0,350000.0,2.5,petrol,manual,Алматы,0,30.0,7.857142857142857
24000000.0,2025.0,,1.5,other,automatic,Алматы,0,0.0,
14250000.0,2007.0,,5.7,petrol,automatic,Алматы,0,18.0,
10000000.0,2009.0,,2.4,diesel,manual,Шымкент,0,16.0,
3200000.0,2006.0,250000.0,2.5,petrol,automatic,Атырау,0,19.0,12.8
13100000.0,2024.0,6000.0,1.5,other,automatic,Астана,0,1.0,2183.3333333333335
5100000.0,2010.0,120000.0,3.7,petrol,automatic,Атырау,0,15.0,42.5
3500000.0,2009.0,149000.0,1.4,petrol,automatic,Алматы,0,16.0,23.48993288590604
16000000.0,2025.0,30.0,,other,automatic,Алматы,0,0.0,533333.3333333334
8000000.0,2020.0,30000.0,1.6,petrol,automatic,Алматы,0,5.0,266.6666666666667
4400000.0,2003.0,190000.0,2.4,petrol,automatic,Алматы,0,22.0,23.157894736842106
320000.0,1993.0,,2.5,diesel,manual,Шу,0,32.0,
13000000.0,2024.0,15000.0,1.5,other,automatic,Алматы,0,1.0,866.6666666666666
1550000.0,2014.0,192000.0,1.5,petrol,manual,Костанай,0,11.0,8.072916666666666
2850000.0,1999.0,,1.8,petrol,automatic,Усть-Каменогорск,0,26.0,
4600000.0,2022.0,98500.0,1.5,petrol,manual,Уральск,0,3.0,46.7005076142132
16700000.0,2022.0,71000.0,2.5,petrol,automatic,Семей,0,3.0,235.2112676056338
1650000.0,1991.0,350000.0,2.3,petrol,automatic,Алматы,0,34.0,4.714285714285714
24800000.0,2025.0,5000.0,2.5,petrol,automatic,Алматы,0,0.0,4960.0
12500000.0,2012.0,290000.0,3.5,petrol,automatic,Кызылорда,0,13.0,43.10344827586207
2280000.0,2012.0,184000.0,1.6,petrol,manual,Актобе,0,13.0,12.391304347826088
35000000.0,2020.0,,4.0,petrol,automatic,Астана,0,5.0,
6000000.0,2022.0,59000.0,1.5,petrol,automatic,Шымкент,0,3.0,101.69491525423729
4600000.0,2022.0,84744.0,1.5,petrol,automatic,Астана,0,3.0,54.281129047484185
2700000.0,1995.0,,2.2,diesel,manual,Туркестан,0,30.0,
1500000.0,2001.0,200000.0,1.5,petrol,manual,Павлодар,0,24.0,7.5
15500000.0,2015.0,204000.0,3.5,petrol,automatic,Астана,0,10.0,75.98039215686275
69500000.0,2024.0,,6.2,petrol,automatic,Алматы,0,1.0,
4390000.0,2023.0,41000.0,1.6,petrol,manual,Астана,0,2.0,107.07317073170732
12000000.0,2012.0,220000.0,3.0,diesel,automatic,Астана,0,13.0,54.54545454545455
1400000.0,2012.0,,1.6,petrol,manual,Астана,0,13.0,
4500000.0,2007.0,100000.0,2.5,diesel,manual,Алматы,0,18.0,45.0
4500000.0,2007.0,100000.0,2.5,diesel,manual,Алматы,0,18.0,45.0
3300000.0,2004.0,,1.5,petrol,automatic,Алматы,0,21.0,
16800000.0,2024.0,18900.0,2.5,petrol,automatic,Алматы,0,1.0,888.8888888888889
2600000.0,1993.0,888888.0,2.5,petrol,automatic,Астана,0,32.0,2.925002925002925
1250000.0,1990.0,,1.8,petrol,manual,Кордай,0,35.0,
10300000.0,2018.0,110000.0,1.2,petrol,cvt,Алматы,0,7.0,93.63636363636364
8100000.0,2025.0,,1.5,other,cvt,Шымкент,0,0.0,
3800000.0,2004.0,,1.8,petrol,automatic,Талдыкорган,0,21.0,
3700000.0,2010.0,170000.0,1.8,petrol,automatic,Алматы,0,15.0,21.764705882352942
8900000.0,2009.0,150000.0,3.0,petrol,automatic,Алматы,0,16.0,59.333333333333336
8300000.0,2025.0,1.0,1.5,other,automatic,Алматы,0,0.0,8300000.0
15999999.0,2022.0,18900.0,1.5,petrol,cvt,Алматы,0,3.0,846.5607936507937
5310000.0,2013.0,213928.0,1.6,petrol,cvt,Шымкент,0,12.0,24.821435249242736
5500000.0,2004.0,999999.0,3.0,petrol,automatic,Тараз,0,21.0,5.5000055000055
1400000.0,1994.0,,2.0,petrol,manual,Туркестан,0,31.0,
5800000.0,2008.0,,3.6,petrol,automatic,Алматы,0,17.0,
1800000.0,2007.0,,1.6,petrol,manual,Шымкент,0,18.0,
4500000.0,2007.0,240000.0,2.5,diesel,automatic,Алматы,0,18.0,18.75
10390000.0,2014.0,487791.0,2.7,petrol,manual,Алматы,0,11.0,21.30010598801536
17000000.0,2024.0,28000.0,2.5,petrol,automatic,Алматы,0,1.0,607.1428571428571
4500000.0,2002.0,403433.0,2.9,diesel,automatic,Петропавловск,0,23.0,11.15426849067875
5000000.0,2013.0,55555.0,2.7,petrol,manual,Шымкент,0,12.0,90.00090000900009
17000000.0,2011.0,280000.0,4.6,petrol,automatic,Актобе,0,14.0,60.714285714285715
26000000.0,2024.0,38000.0,3.5,petrol,automatic,Астана,0,1.0,684.2105263157895
43500000.0,2025.0,96.0,3.0,petrol,automatic,Алматы,0,0.0,453125.0
8000000.0,2013.0,288000.0,3.0,petrol,automatic,Алматы,0,12.0,27.77777777777778
12200000.0,2016.0,109000.0,2.0,petrol,cvt,Алматы,0,9.0,111.92660550458716
5500000.0,2015.0,174000.0,1.6,petrol,automatic,Кызылорда,0,10.0,31.60919540229885
3700000.0,2005.0,,2.3,petrol,automatic,Экибастуз,0,20.0,
35500000.0,2017.0,63600.0,3.0,petrol,automatic,Алматы,0,8.0,558.1761006289308
3950000.0,2003.0,450000.0,2.4,petrol,automatic,Алматы,0,22.0,8.777777777777779
4700000.0,2000.0,,2.4,petrol,automatic,Есик,0,25.0,
1950000.0,1991.0,450000.0,2.6,petrol,manual,Алматы,0,34.0,4.333333333333333
8300000.0,2014.0,207000.0,2.0,petrol,automatic,Талдыкорган,0,11.0,40.09661835748792
4000000.0,2004.0,220000.0,2.4,petrol,automatic,Петропавловск,0,21.0,18.181818181818183
14500000.0,2008.0,350000.0,4.7,petrol,automatic,Алматы,0,17.0,41.42857142857143
5500000.0,2015.0,98000.0,1.6,petrol,automatic,Алматы,0,10.0,56.12244897959184
9000000.0,2018.0,160000.0,2.5,petrol,cvt,Алматы,0,7.0,56.25
7700000.0,2006.0,475000.0,3.0,diesel,manual,Атырау,0,19.0,16.210526315789473
1493723.0,2007.0,,1.6,petrol,manual,Жанакорган,0,18.0,
1493723.0,2007.0,,1.6,petrol,manual,Жанакорган,0,18.0,
10000000.0,2025.0,,1.5,other,cvt,Алматы,0,0.0,
24000000.0,2024.0,11000.0,1.6,other,automatic,Астана,0,1.0,2181.818181818182
2000000.0,1991.0,380000.0,2.0,petrol,manual,Баянаул,0,34.0,5.2631578947368425
6500000.0,2007.0,,2.0,petrol,automatic,Алматы,0,18.0,
9000000.0,2024.0,8500.0,1.4,petrol,automatic,Алматы,0,1.0,1058.8235294117646
8500000.0,2006.0,,5.5,petrol,automatic,Тараз,0,19.0,
3800000.0,2012.0,,1.8,petrol,other,Астана,0,13.0,
650000.0,1997.0,,1.5,petrol,manual,Алматы,0,28.0,
16500000.0,2021.0,40000.0,2.5,petrol,other,Астана,0,4.0,412.5
8600000.0,2025.0,,1.5,other,automatic,Алматы,0,0.0,
1320000.0,1994.0,270000.0,1.8,petrol,manual,Уральск,0,31.0,4.888888888888889
7500000.0,2021.0,120000.0,1.6,petrol,automatic,Алматы,0,4.0,62.5
5000000.0,2014.0,90000.0,1.8,petrol,automatic,Курчатов,0,11.0,55.55555555555556
1400000.0,1993.0,512000.0,2.2,petrol,automatic,Тараз,0,32.0,2.734375
8300000.0,2025.0,,1.5,diesel,automatic,Алматы,0,0.0,
7800000.0,2025.0,20.0,1.5,other,automatic,Алматы,0,0.0,390000.0
16000000.0,2024.0,13000.0,2.0,petrol,other,Алматы,0,1.0,1230.7692307692307
14800000.0,2025.0,,,other,automatic,Алматы,0,0.0,
2000000.0,2014.0,111111.0,1.3,petrol,manual,Алматы,0,11.0,18.000018000018
2000000.0,2014.0,111111.0,1.3,petrol,manual,Алматы,0,11.0,18.000018000018
13700000.0,2014.0,307000.0,3.5,petrol,automatic,Атырау,0,11.0,44.62540716612378
7400000.0,2007.0,,3.0,petrol,automatic,Алматы,0,18.0,
3300000.0,2014.0,180040.0,1.6,petrol,automatic,Темиртау,0,11.0,18.32926016440791
1111111.0,1998.0,,1.8,petrol,manual,Шымкент,0,27.0,
9300000.0,2019.0,107300.0,2.5,petrol,automatic,Атырау,0,6.0,86.67287977632805
2750000.0,1997.0,299999.0,1.6,petrol,automatic,Алматы,0,28.0,9.166697222324075
27200000.0,2024.0,7000.0,3.8,petrol,automatic,Алматы,0,1.0,3885.714285714286
14700000.0,2008.0,315700.0,4.7,petrol,automatic,Астана,0,17.0,46.56319290465632
15300000.0,2025.0,15.0,2.0,petrol,automatic,Астана,0,0.0,1020000.0
3750000.0,2019.0,180001.0,1.6,petrol,manual,Уральск,0,6.0,20.83321759323559
6700000.0,2007.0,220000.0,2.5,petrol,automatic,Алматы,0,18.0,30.454545454545453
4500000.0,2005.0,193000.0,1.8,petrol,automatic,Шымкент,0,20.0,23.316062176165804
1500000.0,1994.0,,2.0,petrol,manual,Караганда,0,31.0,
5800000.0,2014.0,62000.0,2.7,petrol,manual,Алматы,0,11.0,93.54838709677419
3700000.0,1999.0,379000.0,3.5,petrol,automatic,Алматы,0,26.0,9.762532981530343
8900000.0,2025.0,,1.5,other,cvt,Астана,0,0.0,
